delivery_id,innings_id,match_id,over_number,ball_number,phase,batter_id,non_striker_id,bowler_id,batter_name,bowler_name,bowler_type,batter_position,runs_scored,extras_runs,total_runs,is_wide,is_noball,is_bye,is_legbye,is_four,is_six,is_dot,is_wicket,wicket_type,fielder_name,batting_team,bowling_team,match_date,tournament_name,format,gender,age_group,season
117,1,1,18,6,play,14,8,32,Vedant Patil,Aniket Sharma,right-arm pace,6,1,1,2,False,True,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
118,1,1,18,7,play,8,14,32,Arjun Sarwate,Aniket Sharma,right-arm pace,6,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
119,1,1,19,1,play,8,14,32,Arjun Sarwate,Aniket Sharma,right-arm pace,6,0,0,0,False,False,False,False,False,False,False,True,lbw,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
120,1,1,19,2,play,16,14,32,Sanjay Kolhe,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
121,1,1,19,3,play,16,14,32,Sanjay Kolhe,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
122,1,1,19,4,play,16,14,32,Sanjay Kolhe,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
123,1,1,19,5,play,16,14,32,Sanjay Kolhe,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
124,1,1,19,6,play,16,14,32,Sanjay Kolhe,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
125,1,1,20,1,play,14,16,32,Vedant Patil,Aniket Sharma,right-arm pace,7,0,0,0,False,False,False,False,False,False,False,True,caught,Tushar Raut,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
126,1,1,20,2,play,25,16,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,8,6,0,6,False,False,False,False,False,True,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
127,1,1,20,3,play,25,16,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,8,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
128,1,1,20,4,play,25,16,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
129,1,1,20,5,play,25,16,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
130,1,1,20,6,play,25,16,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,8,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
131,1,1,21,1,play,16,25,34,Sanjay Kolhe,Amit Kolhe,left-arm pace,8,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
132,1,1,21,2,play,16,25,34,Sanjay Kolhe,Amit Kolhe,left-arm pace,8,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
133,1,1,21,3,play,25,16,34,Mayur Kulkarni,Amit Kolhe,left-arm pace,8,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
134,1,1,21,4,play,25,16,34,Mayur Kulkarni,Amit Kolhe,left-arm pace,8,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
135,1,1,21,5,play,25,16,34,Mayur Kulkarni,Amit Kolhe,left-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
136,1,1,21,6,play,25,16,34,Mayur Kulkarni,Amit Kolhe,left-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
137,1,1,22,1,play,16,25,31,Sanjay Kolhe,Ganesh Deshmukh,left-arm wrist spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
138,1,1,22,2,play,16,25,31,Sanjay Kolhe,Ganesh Deshmukh,left-arm wrist spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
139,1,1,22,3,play,16,25,31,Sanjay Kolhe,Ganesh Deshmukh,left-arm wrist spin,8,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
140,1,1,22,4,play,16,25,31,Sanjay Kolhe,Ganesh Deshmukh,left-arm wrist spin,8,0,0,0,False,False,False,False,False,False,False,True,caught,Shubham More,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
141,1,1,22,5,play,7,25,31,Pranav Shende,Ganesh Deshmukh,left-arm wrist spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
142,1,1,22,6,play,7,25,31,Pranav Shende,Ganesh Deshmukh,left-arm wrist spin,9,6,0,6,False,False,False,False,False,True,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
143,1,1,23,1,play,25,7,31,Mayur Kulkarni,Ganesh Deshmukh,left-arm wrist spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
144,1,1,23,2,play,25,7,31,Mayur Kulkarni,Ganesh Deshmukh,left-arm wrist spin,9,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
145,1,1,23,3,play,25,7,31,Mayur Kulkarni,Ganesh Deshmukh,left-arm wrist spin,9,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
146,1,1,23,4,play,7,25,31,Pranav Shende,Ganesh Deshmukh,left-arm wrist spin,9,0,1,1,False,True,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
147,1,1,23,5,play,7,25,31,Pranav Shende,Ganesh Deshmukh,left-arm wrist spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
148,1,1,23,6,play,7,25,31,Pranav Shende,Ganesh Deshmukh,left-arm wrist spin,9,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
149,1,1,23,7,play,25,7,31,Mayur Kulkarni,Ganesh Deshmukh,left-arm wrist spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
150,1,1,24,1,play,7,25,1,Pranav Shende,Rushikesh Sarwate,left-arm pace,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
151,1,1,24,2,play,7,25,1,Pranav Shende,Rushikesh Sarwate,left-arm pace,9,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
152,1,1,24,3,play,25,7,1,Mayur Kulkarni,Rushikesh Sarwate,left-arm pace,9,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
153,1,1,24,4,play,7,25,1,Pranav Shende,Rushikesh Sarwate,left-arm pace,9,2,0,2,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
154,1,1,24,5,play,7,25,1,Pranav Shende,Rushikesh Sarwate,left-arm pace,9,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
155,1,1,24,6,play,7,25,1,Pranav Shende,Rushikesh Sarwate,left-arm pace,9,0,0,0,False,False,False,False,False,False,False,True,stumped,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
156,1,1,25,1,play,25,27,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
157,1,1,25,2,play,25,27,32,Mayur Kulkarni,Aniket Sharma,right-arm pace,10,1,0,1,False,False,False,False,False,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
158,1,1,25,3,play,27,25,32,Sanjay Kumar,Aniket Sharma,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
159,1,1,25,4,play,27,25,32,Sanjay Kumar,Aniket Sharma,right-arm pace,10,4,0,4,False,False,False,False,True,False,False,False,,,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
160,1,1,25,5,play,27,25,32,Sanjay Kumar,Aniket Sharma,right-arm pace,10,0,0,0,False,False,False,False,False,False,False,True,caught,Shubham More,Wardha XI,Buldhana XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
161,2,1,0,1,play,35,40,16,Atharva Nair,Sanjay Kolhe,left-arm wrist spin,1,3,0,3,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
162,2,1,0,2,play,40,35,16,Rohit Kulkarni,Sanjay Kolhe,left-arm wrist spin,1,0,0,0,False,False,False,False,False,False,False,True,caught,Vedant Patil,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
163,2,1,0,3,play,34,35,16,Amit Kolhe,Sanjay Kolhe,left-arm wrist spin,2,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
164,2,1,0,4,play,34,35,16,Amit Kolhe,Sanjay Kolhe,left-arm wrist spin,2,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
165,2,1,0,5,play,34,35,16,Amit Kolhe,Sanjay Kolhe,left-arm wrist spin,2,0,0,0,False,False,False,False,False,False,False,True,lbw,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
166,2,1,0,6,play,32,35,16,Aniket Sharma,Sanjay Kolhe,left-arm wrist spin,3,6,0,6,False,False,False,False,False,True,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
167,2,1,1,1,play,35,32,25,Atharva Nair,Mayur Kulkarni,right-arm pace,3,6,0,6,False,False,False,False,False,True,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
168,2,1,1,2,play,35,32,25,Atharva Nair,Mayur Kulkarni,right-arm pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
169,2,1,1,3,play,32,35,25,Aniket Sharma,Mayur Kulkarni,right-arm pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
170,2,1,1,4,play,35,32,25,Atharva Nair,Mayur Kulkarni,right-arm pace,3,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
171,2,1,1,5,play,35,32,25,Atharva Nair,Mayur Kulkarni,right-arm pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
172,2,1,1,6,play,32,35,25,Aniket Sharma,Mayur Kulkarni,right-arm pace,3,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
173,2,1,2,1,play,32,35,16,Aniket Sharma,Sanjay Kolhe,left-arm wrist spin,3,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
174,2,1,2,2,play,32,35,16,Aniket Sharma,Sanjay Kolhe,left-arm wrist spin,3,2,0,2,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
175,2,1,2,3,play,32,35,16,Aniket Sharma,Sanjay Kolhe,left-arm wrist spin,3,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
176,2,1,2,4,play,32,35,16,Aniket Sharma,Sanjay Kolhe,left-arm wrist spin,3,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
177,2,1,2,5,play,35,32,16,Atharva Nair,Sanjay Kolhe,left-arm wrist spin,3,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
178,2,1,2,6,play,35,32,16,Atharva Nair,Sanjay Kolhe,left-arm wrist spin,3,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
179,2,1,3,1,play,32,35,9,Aniket Sharma,Ganesh Kulkarni,off-spin,3,2,0,2,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
180,2,1,3,2,play,32,35,9,Aniket Sharma,Ganesh Kulkarni,off-spin,3,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
181,2,1,3,3,play,32,35,9,Aniket Sharma,Ganesh Kulkarni,off-spin,3,0,0,0,False,False,False,False,False,False,False,True,caught,Arjun Sarwate,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
182,2,1,3,4,play,31,35,9,Ganesh Deshmukh,Ganesh Kulkarni,off-spin,4,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
183,2,1,3,5,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
184,2,1,3,6,play,31,35,9,Ganesh Deshmukh,Ganesh Kulkarni,off-spin,4,6,0,6,False,False,False,False,False,True,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
185,2,1,4,1,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
186,2,1,4,2,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
187,2,1,4,3,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
188,2,1,4,4,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
189,2,1,4,5,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
190,2,1,4,6,play,35,31,9,Atharva Nair,Ganesh Kulkarni,off-spin,4,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
191,2,1,5,1,play,35,31,25,Atharva Nair,Mayur Kulkarni,right-arm pace,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
192,2,1,5,2,play,35,31,25,Atharva Nair,Mayur Kulkarni,right-arm pace,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
193,2,1,5,3,play,35,31,25,Atharva Nair,Mayur Kulkarni,right-arm pace,4,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
194,2,1,5,4,play,35,31,25,Atharva Nair,Mayur Kulkarni,right-arm pace,4,0,0,0,False,False,False,False,False,False,False,True,lbw,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
195,2,1,5,5,play,37,31,25,Amit Satish,Mayur Kulkarni,right-arm pace,5,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
196,2,1,5,6,play,37,31,25,Amit Satish,Mayur Kulkarni,right-arm pace,5,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
197,2,1,6,1,play,31,37,9,Ganesh Deshmukh,Ganesh Kulkarni,off-spin,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
198,2,1,6,2,play,31,37,9,Ganesh Deshmukh,Ganesh Kulkarni,off-spin,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
199,2,1,6,3,play,31,37,9,Ganesh Deshmukh,Ganesh Kulkarni,off-spin,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
200,2,1,6,4,play,37,31,9,Amit Satish,Ganesh Kulkarni,off-spin,5,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
201,2,1,6,5,play,37,31,9,Amit Satish,Ganesh Kulkarni,off-spin,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
202,2,1,6,6,play,37,31,9,Amit Satish,Ganesh Kulkarni,off-spin,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
203,2,1,7,1,play,37,31,33,Amit Satish,Kunal Bhatt,left-arm orthodox,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
204,2,1,7,2,play,37,31,33,Amit Satish,Kunal Bhatt,left-arm orthodox,5,2,0,2,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
205,2,1,7,3,play,37,31,33,Amit Satish,Kunal Bhatt,left-arm orthodox,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
206,2,1,7,4,play,37,31,33,Amit Satish,Kunal Bhatt,left-arm orthodox,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
207,2,1,7,5,play,37,31,33,Amit Satish,Kunal Bhatt,left-arm orthodox,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
208,2,1,7,6,play,31,37,33,Ganesh Deshmukh,Kunal Bhatt,left-arm orthodox,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
209,2,1,8,1,play,31,37,8,Ganesh Deshmukh,Arjun Sarwate,right-arm pace,5,6,0,6,False,False,False,False,False,True,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
210,2,1,8,2,play,31,37,8,Ganesh Deshmukh,Arjun Sarwate,right-arm pace,5,1,1,2,False,True,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
211,2,1,8,3,play,37,31,8,Amit Satish,Arjun Sarwate,right-arm pace,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
212,2,1,8,4,play,31,37,8,Ganesh Deshmukh,Arjun Sarwate,right-arm pace,5,3,0,3,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
213,2,1,8,5,play,37,31,8,Amit Satish,Arjun Sarwate,right-arm pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
214,2,1,8,6,play,37,31,8,Amit Satish,Arjun Sarwate,right-arm pace,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
215,2,1,8,7,play,31,37,8,Ganesh Deshmukh,Arjun Sarwate,right-arm pace,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
216,2,1,9,1,play,37,31,16,Amit Satish,Sanjay Kolhe,left-arm wrist spin,5,4,0,4,False,False,False,False,True,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
217,2,1,9,2,play,37,31,16,Amit Satish,Sanjay Kolhe,left-arm wrist spin,5,1,0,1,False,False,False,False,False,False,False,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
218,2,1,9,3,play,31,37,16,Ganesh Deshmukh,Sanjay Kolhe,left-arm wrist spin,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
219,2,1,9,4,play,31,37,16,Ganesh Deshmukh,Sanjay Kolhe,left-arm wrist spin,5,0,0,0,False,False,False,False,False,False,True,False,,,Buldhana XI,Wardha XI,2024-10-01,Ranji Trophy,FirstClass,male,senior,2024-25
